өнеркәсіп өнімдеріне өндіруші кәсіпорындар бағасы 2018 жылғы қыркүйекте 2017 жылғы желтоқсанмен салыстырғанда 14,4 % жоғарылады .	prices of industrial products in september 2018 compared to december 2017 has increased by 14.4 % .	3,01
қазақстан эыдұ-ның испания ( 30 орын ) , франция ( 32 ) , польша ( 33 ) , португалия ( 34 ) , швейцария ( 38 ) , жапония ( 39 ) , түркия ( 43 ) сынды елдерін басып озды .	kazakhstan is ahead of such oecd countries as spain ( 30th place ) , france ( 32 ) , poland ( 33 ) , portugal ( 34 ) , switzerland ( 38 ) , japan ( 39 ) , turkey ( 43 ) .	3,02
министрліктің деректері бойынша , өткен 3 жылда бжк шеңберінде 247,1 млрд. теңге бөлінген .	according to the ministry , over the past 3 years , within the framework of the cst , kzt 247.1 billion has been allocated .	3,02
2017 жылғы " экспо-2017 " халықаралық көрмені өткізілген уақытта ер есімі байдібэкспо пайда болды .	in 2017 , during the international exhibition " expo-2017 , " the name associated with the expo appeared : the boy was named bidebexpo .	3,02
шикі сүт 3,6 % , қойдың жүні - 1,1 % -ға қымбаттады , ал тауық жұмыртқа 4 % -ға арзандады .	milk raw rose in price by 3,6 % , wool of sheep - by 1,1 % , and eggs of chicken fell by 4 % .	3,02
2018 жылғы 6-7 желтоқсанда экономикалық ынтымақтастық және даму ұйымының сарапшылары " қазақстанның қалалық даму саясаты жөніндегі эыдұ шолуы " жобасын таныстырды .	on december 6-7 , 2018 , experts of the organization for economic cooperation and development presented the project " oecd review on urban policies of kazakhstan . "	3,03
министрліктің деректеріне қарағанда , өткен 3 жылда бжк шеңберінде 247,1 млрд. теңге бөлінген .	according to the ministry , over the past 3 years , within the framework of the cst , kzt 247.1 billion has been allocated .	3,03
2018 жылғы қаңтар-маусымда " көлік " саласы бойынша нақты көлем индексі 104,9 % -ды құрады .	in " transport " sector the volume index in january-june 2018 was 104.9 % .	3,04
егер 1990 жылы көрсетілген заттардың үлесі тиісінше 32 % , 36 % , 57 % болса , онда 2017 жылы шығарындылардың үлестері мынадай : 33 % , 20 % , 21 % .	if in 1990 the share of these substances was 32 % , 36 % , 57 % respectively , in 2017 the distribution of emissions was as follows : 33 % , 20 % , 21 % .	3,04
2019 жылғы қаңтарда " сауда " саласы бойынша нақты көлем индексі 107,5 % құрады .	volume index in the trade sector in january 2019 amounted to 107.5 % .	3,05
http : / / economy.gov.kz / ru / kategorii / podderzhka-biznesa	http : / / economy.gov.kz / ru / kategorii / podderzhka-biznesa	3,05
http : / / economy.gov.kz / ru / pages / infografika-8	http : / / economy.gov.kz / ru / pages / infografika-8	3,05
2018 жылғы қаңтар-тамызда " көлік " саласы бойынша нақты көлем индексі 104,8 % -ды құрады .	in " transport " sector the volume index in january-august 2018 was 104.8 % .	3,05
2016 жылғы 29 наурыздағы рұқсат қағаздарын қысқарту және рұқсат алу рәсімдерін жеңілдету сұрақтары бойынша ;	march 29 , 2016 on the reduction of permits and simplification of authorization procedures ;	3,05
